RecordID,RecordSubID_old,RecordSubID_new,Treatment,Treatment_Severity,TimeSinceFire_years,Study_Severity,Authors,Title,DOI,StudyType,VegCover,GFEDVegCover,Region,Lat,Lon,LiveC_Binary_Measurements,DeadC_Binary_Measurements,TreeAge_Binary_Measurements,Photosynthesis_Binary_Measurements,Sapflow_Binary_Measurements,NPP_Binary_Measurements,GPP_Binary_Measurements,NEP_Binary_Measurements,Ra_Binary_Measurements,NSC_Binary_Measurements,FoliarN_Binary_Measurements,WoodN_Binary_Measurements,PyCChar_Binary_Measurements,Emissions_Binary_Measurements,Regeneration_Binary_Measurements,BAI_treecores_Binary_Measurements,Isotopes_Binary_Measurements,MRT_Binary_Measurements,LiveC_units_StockData,PyC_units_StockData,DeadC_units_StockData,LitterC_units_StockData,TEC_units_StockData,ANPP_units_FluxData,GPP_units_FluxData,Ra_units_FluxData,NPP_units_FluxData,NEP_units_FluxData,Reco_units_FluxData,Photosynthesis_units_FluxData,EmissionsUnits_Emissions,Description_StockData,DescriptionNote_StockData,LiveWoodC_StockData,FoliageC_StockData,TotalLive_StockData,PyC_StockData,CWDC_StockData,FWDC_StockData,LitterC_StockData,TotalDead_StockData,TotalAboveground_StockData,TEC_StockData,ANPP_FluxData,GPP_FluxData,Ra_FluxData,NPP_FluxData,NEP_FluxData,Reco_FluxData,Photosynthesis_num_FluxData,LiveC_Emissions,DeadC_Emissions,ForestFloor_Emissions,LeafLitter_Emissions,TotalAbovegroundC_Emissions,Vcmax_text_Burned1_FluxData,Photosynthesis_text_Burned1_FluxData,BAI_text_Burned1_FluxData,UniqueID,LiveWoodC_StockData_MgC_ha,FoliageC_StockData_MgC_ha,TotalLive_StockData_MgC_ha,TotalAboveground_StockData_MgC_ha,PyC_StockData_MgC_ha,CWDC_StockData_MgC_ha,FWDC_StockData_MgC_ha,TotalDead_StockData_MgC_ha,LitterC_StockData_MgC_ha,TEC_StockData_MgC_ha,LiveWoodC_StockData_percent,FoliageC_StockData_percent,TotalLive_StockData_percent,TotalAboveground_StockData_percent,LitterC_StockData_percent,Biome,Biome_simple,ANPP_FluxData_g_m2,ANPP_FluxData_g_m2_unit,GPP_FluxData_g_m2,GPP_FluxData_g_m2_unit,NPP_FluxData_g_m2,NPP_FluxData_g_m2_unit,NEP_FluxData_g_m2,NEP_FluxData_g_m2_unit,Reco_FluxData_g_m2,Reco_FluxData_g_m2_unit,Photosynthesis_FluxData_g_m2,Photosynthesis_FluxData_g_m2_unit
1354,1,25,Burn,HighSeverity,1,Mixed,"Sparks, Aaron M.; Kolden, Crystal A.; Smith, Alistair M. S.; Boschetti, Luigi; Johnson, Daniel M.; Cochrane, Mark A.",Fire intensity impacts on post-fire temperate coniferous forest net primary productivity,10.5194/bg-15-1173-2018,Wildfire,"Fire-susceptible: Picea enelmannii, Abies lasiocarpa, Pinus contorta",TEMF,USA,48.384275,-116.171422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,gC_per_m2_per_yr,NA,NA,NA,NA,HighSeverity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354_25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,yr,NA,NA,NA,NA,NA,NA
1354,2,26,Burn,HighSeverity,4,Mixed,"Sparks, Aaron M.; Kolden, Crystal A.; Smith, Alistair M. S.; Boschetti, Luigi; Johnson, Daniel M.; Cochrane, Mark A.",Fire intensity impacts on post-fire temperate coniferous forest net primary productivity,10.5194/bg-15-1173-2018,Wildfire,"Fire-susceptible: Picea enelmannii, Abies lasiocarpa, Pinus contorta",TEMF,USA,48.384275,-116.171423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,gC_per_m2_per_yr,NA,NA,NA,NA,HighSeverity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354_26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,yr,NA,NA,NA,NA,NA,NA
1354,3,27,Burn,HighSeverity,8,Mixed,"Sparks, Aaron M.; Kolden, Crystal A.; Smith, Alistair M. S.; Boschetti, Luigi; Johnson, Daniel M.; Cochrane, Mark A.",Fire intensity impacts on post-fire temperate coniferous forest net primary productivity,10.5194/bg-15-1173-2018,Wildfire,"Fire-susceptible: Picea enelmannii, Abies lasiocarpa, Pinus contorta",TEMF,USA,48.384275,-116.171424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,gC_per_m2_per_yr,NA,NA,NA,NA,HighSeverity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354_27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,yr,NA,NA,NA,NA,NA,NA
1373,1,1,Control,Unburned,0.3,Low,"Stirling, E.; Macdonald, L. M.; Smernik, R. J.; Cavagnaro, T. R.",Post fire litters are richer in water soluble carbon and lead to increased microbial activity - ScienceDirect,10.1016/j.apsoil.2018.12.021,Experimental Burn,Eucalyptus,TEMF,Australia,-34.88831,138.811984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,"Mediterranean Forests, Woodlands & Scrub",Mediterranean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1373,2,2,Control,Unburned,0.3,Low,"Stirling, E.; Macdonald, L. M.; Smernik, R. J.; Cavagnaro, T. R.",Post fire litters are richer in water soluble carbon and lead to increased microbial activity - ScienceDirect,10.1016/j.apsoil.2018.12.021,Experimental Burn,Pinus radiata,TEMF,Australia,-34.88831,138.811985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,NA,NA,35.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3,NA,NA,NA,"Mediterranean Forests, Woodlands & Scrub",Mediterranean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1373,1,3,Burn,LowSeverity,0.3,Low,"Stirling, E.; Macdonald, L. M.; Smernik, R. J.; Cavagnaro, T. R.",Post fire litters are richer in water soluble carbon and lead to increased microbial activity - ScienceDirect,10.1016/j.apsoil.2018.12.021,Experimental Burn,Eucalyptus,TEMF,Australia,-34.88831,138.811984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LowSeverity,NA,NA,43.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2,NA,NA,NA,"Mediterranean Forests, Woodlands & Scrub",Mediterranean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1373,2,4,Burn,LowSeverity,0.3,Low,"Stirling, E.; Macdonald, L. M.; Smernik, R. J.; Cavagnaro, T. R.",Post fire litters are richer in water soluble carbon and lead to increased microbial activity - ScienceDirect,10.1016/j.apsoil.2018.12.021,Experimental Burn,Pinus radiata,TEMF,Australia,-34.88831,138.811985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LowSeverity,NA,NA,40.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2,NA,NA,NA,"Mediterranean Forests, Woodlands & Scrub",Mediterranean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1374,1,1,Control,Unburned,0,Mixed,"Stirling, E.; Smernik, R. J.; Macdonal, L. M.; Cavagnaro, T. R.",Fire influences need decomposition: Tipping point in Pinus radiata carbon chemistry and soil nitrogen transformations,10.1016/j.soilbio.2019.05.024,Experimental Burn,Pinus radiata,TEMF,Australia,-34.88831,138.811985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,NA,NA,48.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1374_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.2,NA,NA,NA,"Mediterranean Forests, Woodlands & Scrub",Mediterranean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1374,1,2,Burn,LowSeverity,0,Mixed,"Stirling, E.; Smernik, R. J.; Macdonal, L. M.; Cavagnaro, T. R.",Fire influences need decomposition: Tipping point in Pinus radiata carbon chemistry and soil nitrogen transformations,10.1016/j.soilbio.2019.05.024,Experimental Burn,Pinus radiata,TEMF,Australia,-34.88831,138.811985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LowSeverity,5.5% litter mass loss (85C),NA,50.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1374_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.3,NA,NA,NA,"Mediterranean Forests, Woodlands & Scrub",Mediterranean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1374,1,3,Burn,ModSeverity,0,Mixed,"Stirling, E.; Smernik, R. J.; Macdonal, L. M.; Cavagnaro, T. R.",Fire influences need decomposition: Tipping point in Pinus radiata carbon chemistry and soil nitrogen transformations,10.1016/j.soilbio.2019.05.024,Experimental Burn,Pinus radiata,TEMF,Australia,-34.88831,138.811985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ModSeverity,10% litter mass loss (180C),NA,52.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1374_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.2,NA,NA,NA,"Mediterranean Forests, Woodlands & Scrub",Mediterranean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1374,1,4,Burn,HighSeverity,0,Mixed,"Stirling, E.; Smernik, R. J.; Macdonal, L. M.; Cavagnaro, T. R.",Fire influences need decomposition: Tipping point in Pinus radiata carbon chemistry and soil nitrogen transformations,10.1016/j.soilbio.2019.05.024,Experimental Burn,Pinus radiata,TEMF,Australia,-34.88831,138.811985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,percent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HighSeverity,67% litter mass loss (320C),NA,64.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1374_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4,NA,NA,NA,"Mediterranean Forests, Woodlands & Scrub",Mediterranean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1376,1,1,Control,Unburned,1,Low,"Strong, Aaron L.; Johnson, Tera P.; Chiariello, Nona R.; Field, Christopher B.",Experimental fire increases soil carbon dioxide efflux in a grassland long‐term multifactor global change experiment - Strong - 2017 - Global Change Biology - Wiley Online Library,10.1111/gcb.13525,Experimental Burn,Grassland,SAVA,USA,37.403218,-122.244149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gC_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,NA,NA,NA,NA,NA,NA,NA,NA,NA,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1376_1,NA,NA,NA,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mediterranean Forests, Woodlands & Scrub",Mediterranean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1376,1,2,Burn,LowSeverity,1,Low,"Strong, Aaron L.; Johnson, Tera P.; Chiariello, Nona R.; Field, Christopher B.",Experimental fire increases soil carbon dioxide efflux in a grassland long‐term multifactor global change experiment - Strong - 2017 - Global Change Biology - Wiley Online Library,10.1111/gcb.13525,Experimental Burn,Grassland,SAVA,USA,37.403218,-122.244149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gC_per_m2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LowSeverity,NA,NA,NA,NA,NA,NA,NA,NA,NA,463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1376_2,NA,NA,NA,4.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mediterranean Forests, Woodlands & Scrub",Mediterranean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,1,1,Control,Control_ref,1,Low,"Tilman, D; Reich, P; Phillips, H; Menton, M; Patel, A; Vos, E; Peterson, D; Knops, J",(PDF) Fire Suppression and Ecosystem Carbon Storage (researchgate.net),10.2307/177333,Experimental Burn,Quercus macrocarpa,TEMF,USA,45.401101,-93.201142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg_per_hectare,NA,NA,NA,Mg_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,Control_ref,NA,NA,NA,95,NA,5.5,NA,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1416_1,NA,NA,45.6,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,1,2,Burn,ModFrequency,1,Low,"Tilman, D; Reich, P; Phillips, H; Menton, M; Patel, A; Vos, E; Peterson, D; Knops, J",(PDF) Fire Suppression and Ecosystem Carbon Storage (researchgate.net),10.2307/177333,Experimental Burn,Quercus macrocarpa,TEMF,USA,45.401101,-93.201142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg_per_hectare,NA,NA,NA,Mg_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,ModFrequency,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1416_2,NA,NA,10.56,NA,NA,NA,NA,NA,NA,67.2,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1416,1,3,Burn,HighFrequency,1,Low,"Tilman, D; Reich, P; Phillips, H; Menton, M; Patel, A; Vos, E; Peterson, D; Knops, J",(PDF) Fire Suppression and Ecosystem Carbon Storage (researchgate.net),10.2307/177333,Experimental Burn,Quercus macrocarpa,TEMF,USA,45.401101,-93.201142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg_per_hectare,NA,NA,NA,Mg_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,HighFrequency,NA,NA,NA,15,NA,5,NA,NA,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1416_3,NA,NA,7.2,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1421,1,1,Control,Control_ref,0.166666667,High,"Tooth, Ifeanna M.; Leishman, Michelle R.",Elevated carbon dioxide and fire reduce biomass of native grass species when grown in competition with invasive exotic grasses in a savanna experimental system,10.1007/s10530-013-0448-5,Laboratory,"Heteropogon contorus, Eriachne triseta",SAVA,Australia,-33.813704,151.126945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA,NA,Control_ref,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1421_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1421,1,2,Burn,HighSeverity,0.166666667,High,"Tooth, Ifeanna M.; Leishman, Michelle R.",Elevated carbon dioxide and fire reduce biomass of native grass species when grown in competition with invasive exotic grasses in a savanna experimental system,10.1007/s10530-013-0448-5,Laboratory,"Heteropogon contorus, Eriachne triseta",SAVA,Australia,-33.813704,151.126945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,g,NA,NA,NA,NA,NA,NA,NA,NA,HighSeverity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1421_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Temperate Broadleaf & Mixed Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1432,1,1,Control,Reconstructed,1,High,"Turner, Monica G.; Braziunas, Kristin H.; Hansen, Winslow D.; Harvey, Brian J.",Short-interval severe fire erodes the resilience of subalpine lodgepole pine forests,10.1073/pnas.1902841116,Wildfire,Pinus contorta,TEMF,USA,44.152476,-110.71468,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reconstructed,NA,18.8,NA,NA,NA,40.1,NA,NA,0,58.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1432_1,18.8,NA,NA,58.9,NA,40.1,NA,0,NA,NA,NA,NA,NA,NA,NA,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1432,1,2,Burn,HighSeverity,1,High,"Turner, Monica G.; Braziunas, Kristin H.; Hansen, Winslow D.; Harvey, Brian J.",Short-interval severe fire erodes the resilience of subalpine lodgepole pine forests,10.1073/pnas.1902841116,Wildfire,Pinus contorta,TEMF,USA,44.152476,-110.71468,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HighSeverity,NA,NA,NA,0,NA,14.4,NA,NA,9.62,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1432_2,NA,NA,0,24,NA,14.4,NA,9.62,NA,NA,NA,NA,NA,NA,NA,Temperate Conifer Forests,TemperateForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,1,1,Control,Unburned,1,Mixed,"Vargas, Rodrigo; Allen, Michael F.; Allen, Edith B.",Biomass and carbon accumulation in a fire chronosequence of a seasonally dry tropical forest - VARGAS - 2008 - Global Change Biology - Wiley Online Library,10.1111/j.1365-2486.2007.01462.x,Wildfire,"palms, lianas",TROP,Mexico,19.228263,-88.21558,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,NA,NA,NA,NA,NA,NA,NA,NA,3.63,80.4,149.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1463_1,NA,NA,NA,80.4,NA,NA,NA,3.63,NA,149.5,NA,NA,NA,NA,NA,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,2,2,Control,Unburned,4,Mixed,"Vargas, Rodrigo; Allen, Michael F.; Allen, Edith B.",Biomass and carbon accumulation in a fire chronosequence of a seasonally dry tropical forest - VARGAS - 2008 - Global Change Biology - Wiley Online Library,10.1111/j.1365-2486.2007.01462.x,Wildfire,"palms, lianas",TROP,Mexico,19.228263,-88.21558,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,NA,NA,NA,NA,NA,NA,NA,NA,3.63,80.4,149.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1463_2,NA,NA,NA,80.4,NA,NA,NA,3.63,NA,149.5,NA,NA,NA,NA,NA,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,3,3,Control,Unburned,5,Mixed,"Vargas, Rodrigo; Allen, Michael F.; Allen, Edith B.",Biomass and carbon accumulation in a fire chronosequence of a seasonally dry tropical forest - VARGAS - 2008 - Global Change Biology - Wiley Online Library,10.1111/j.1365-2486.2007.01462.x,Wildfire,"palms, lianas",TROP,Mexico,19.228263,-88.21558,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,NA,NA,NA,NA,NA,NA,NA,NA,3.63,80.4,149.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1463_3,NA,NA,NA,80.4,NA,NA,NA,3.63,NA,149.5,NA,NA,NA,NA,NA,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,4,4,Control,Unburned,8,Mixed,"Vargas, Rodrigo; Allen, Michael F.; Allen, Edith B.",Biomass and carbon accumulation in a fire chronosequence of a seasonally dry tropical forest - VARGAS - 2008 - Global Change Biology - Wiley Online Library,10.1111/j.1365-2486.2007.01462.x,Wildfire,"palms, lianas",TROP,Mexico,19.228263,-88.21558,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,NA,NA,NA,NA,NA,NA,NA,NA,3.63,80.4,149.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1463_4,NA,NA,NA,80.4,NA,NA,NA,3.63,NA,149.5,NA,NA,NA,NA,NA,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,5,5,Control,Unburned,9,Mixed,"Vargas, Rodrigo; Allen, Michael F.; Allen, Edith B.",Biomass and carbon accumulation in a fire chronosequence of a seasonally dry tropical forest - VARGAS - 2008 - Global Change Biology - Wiley Online Library,10.1111/j.1365-2486.2007.01462.x,Wildfire,"palms, lianas",TROP,Mexico,19.228263,-88.21558,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,NA,NA,NA,NA,NA,NA,NA,NA,3.63,80.4,149.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1463_5,NA,NA,NA,80.4,NA,NA,NA,3.63,NA,149.5,NA,NA,NA,NA,NA,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,6,6,Control,Unburned,14,Mixed,"Vargas, Rodrigo; Allen, Michael F.; Allen, Edith B.",Biomass and carbon accumulation in a fire chronosequence of a seasonally dry tropical forest - VARGAS - 2008 - Global Change Biology - Wiley Online Library,10.1111/j.1365-2486.2007.01462.x,Wildfire,"palms, lianas",TROP,Mexico,19.228263,-88.21558,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,NA,NA,NA,NA,NA,NA,NA,NA,3.63,80.4,149.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1463_6,NA,NA,NA,80.4,NA,NA,NA,3.63,NA,149.5,NA,NA,NA,NA,NA,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,7,7,Control,Unburned,15,Mixed,"Vargas, Rodrigo; Allen, Michael F.; Allen, Edith B.",Biomass and carbon accumulation in a fire chronosequence of a seasonally dry tropical forest - VARGAS - 2008 - Global Change Biology - Wiley Online Library,10.1111/j.1365-2486.2007.01462.x,Wildfire,"palms, lianas",TROP,Mexico,19.228263,-88.21558,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,NA,NA,NA,NA,NA,NA,NA,NA,3.63,80.4,149.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1463_7,NA,NA,NA,80.4,NA,NA,NA,3.63,NA,149.5,NA,NA,NA,NA,NA,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,8,8,Control,Unburned,28,Mixed,"Vargas, Rodrigo; Allen, Michael F.; Allen, Edith B.",Biomass and carbon accumulation in a fire chronosequence of a seasonally dry tropical forest - VARGAS - 2008 - Global Change Biology - Wiley Online Library,10.1111/j.1365-2486.2007.01462.x,Wildfire,"palms, lianas",TROP,Mexico,19.228263,-88.21558,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgC_per_hectare,NA,MgC_per_hectare,NA,MgC_per_hectare,NA,NA,NA,NA,NA,NA,NA,NA,Unburned,NA,NA,NA,NA,NA,NA,NA,NA,3.63,80.4,149.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1463_8,NA,NA,NA,80.4,NA,NA,NA,3.63,NA,149.5,NA,NA,NA,NA,NA,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
